Country,Embassy Name,Embassy Address,Google Maps URL
Croatia,Embassy of France,"Ul. Grada Vukovara 284b, 10000, Zagreb, Croatia",https://www.google.com/maps/place/?q=place_id:ChIJ6c0uTfnWZUcRpYoJU4zf8og
Haiti,Embassy of France,"51 Rue Capois, Port-au-Prince, Haiti",https://www.google.com/maps/place/?q=place_id:ChIJlQP9aVfduY4RZOxMezq44YY
Haiti,Ambassade de France,"16 Rue Capois, Port-au-Prince, Haiti",https://www.google.com/maps/place/?q=place_id:ChIJ8cZGtJvduY4Ry1u1t_4W_Mo
Haiti,Consulat de France,"GMQ8+J8V, Port-au-Prince, Haiti",https://www.google.com/maps/place/?q=place_id:ChIJ05eIomTduY4Rqs2fXcTtT50
Haiti,Embassy De France,"HM36+93M, Unnamed Road, Port-au-Prince, Haiti",https://www.google.com/maps/place/?q=place_id:ChIJOcxUsEvduY4R3M6ZB26nGZE
Hungary,"Embassy of France, Budapest","Budapest, Kossuth Lajos tér 13-15, 1055 Hungary",https://www.google.com/maps/place/?q=place_id:ChIJmZZB5nfcQUcRvHhDejqF6Xw
Hungary,Section consulaire de l'ambassade de France en Hongrie,"Budapest, Fő u. 17, 1011 Hungary",https://www.google.com/maps/place/?q=place_id:ChIJLa1YHtndQUcRVmmHzL9Arkk
Indonesia,Embassy of France,"Jl. M.H. Thamrin No.20, RT.9/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJY8uVfib0aS4RsC4D0rr-65o
Isle of Man,Le mariage pour tous - France in the United Kingdom - La France au Royaume-Uni,"Rhenwyllan Cl, Port St Mary, Isle of Man IM9 6LN, Isle of Man",https://www.google.com/maps/place/?q=place_id:ChIJlXAjkFXzY0gRIrNJ5pioCb4
India,Embassy of France,"2/50-E, Shantipath, Chanakyapuri, New Delhi, Delhi 110021, India",https://www.google.com/maps/place/?q=place_id:ChIJQ7D5O2cdDTkRffNpTG2EiHA
India,Consulat Général de France / Consulate General of France,"WOCKHARDT TOWERS, Wockhardt Towers East Wing, 5e étage, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",https://www.google.com/maps/place/?q=place_id:ChIJaZSFeefI5zsR7ZmGv79g1x0
India,Consulate General of France in Calcutta,"21C, Raja Santosh Rd, Mangalam, Alipore, Kolkata, West Bengal 700027, India",https://www.google.com/maps/place/?q=place_id:ChIJ18sqkFR3AjoRuHbxHoWxZmE
India,Consulat Général de France / Consulate General of France,"21, Palace Rd, Vasanth Nagar, Bengaluru, Karnataka 560052, India",https://www.google.com/maps/place/?q=place_id:ChIJ2yGYDUEWrjsRc3bLwFlfzgY
India,Bureau Of France In Chennai,"Bannari Amman Towers Block-A, Bannari Amman Towers, 6th Floor, Bannari Amman Towers, 29, Dr Radha Krishnan Salai, Mylapore, Chennai, Tamil Nadu 600004, India",https://www.google.com/maps/place/?q=place_id:ChIJY3CAxi5mUjoR2jUTdbt0IC4
India,Consulat Général de France / Consulate General of France,"2, Marine Street, White Town, Puducherry, 605001, India",https://www.google.com/maps/place/?q=place_id:ChIJ_5I_hdNjUzoRFFOOK636c-c
India,Campus France India Network (Kochi),"Chavara Cultural Centre 4th floor, Near South Railway Station, Cross Road, Karikkamuri Rd, Ernakulam South, Kochi, Kerala 682011, India",https://www.google.com/maps/place/?q=place_id:ChIJfQU1YrNyCDsRPc1fKQm1WPM
India,Honorary Consulate Of France,"No 33, Kasturi Rangan Rd, Parthasarathypuram, Alwarpet, Chennai, Tamil Nadu 600018, India",https://www.google.com/maps/place/?q=place_id:ChIJgVxMQzZmUjoRC6WS96rT3aI
"Iran, Islamic Republic of",Embassy of France,"Tehran Province, Tehran, District 11، خیابان نوفل لوشاتو، پلاک 64-66, Iran",https://www.google.com/maps/place/?q=place_id:ChIJS58T958Bjj8RCGEWZh1epAg
Iraq,Embassy of France,"rue 55 - n°7 Emplacement, 102 Abu Nawas, Baghdad, Iraq",https://www.google.com/maps/place/?q=place_id:ChIJHY14_pGBVxURVgc1S8PJ_PM
Iceland,Embassy of France,"Túngata, 101 Reykjavík, Iceland",https://www.google.com/maps/place/?q=place_id:ChIJqZj0MywL1kgRIwamci8Azk8
Israel,Ambassade de France / שגרירות צרפת,"112 promenade, Herbert Samuel, Tel Aviv-Yafo, Israel",https://www.google.com/maps/place/?q=place_id:ChIJwSQi8XtMHRUR1JHLybYLfnM
Israel,Consulat Général de France / הקונסוליה הכללית של צרפת,"Immeuble Migdalor, 11ème étage 1/3, Ben Yehuda St 1, Tel Aviv-Yafo, 6380101, Israel",https://www.google.com/maps/place/?q=place_id:ChIJldobLodMHRURlp90WN925Ls
Israel,Consulat Général de France / القنصلية العامة لفرنسا / הקונסוליה הכללית של צרפת,"5, rue, Paul Emile Botta St, Jerusalem, Israel",https://www.google.com/maps/place/?q=place_id:ChIJM209X9IpAxUR6xGkz83GQkc
Italy,Embassy of France in Italy,"Palazzo Farnese, Piazza Farnese, 67, 00186 Roma RM, Italy",https://www.google.com/maps/place/?q=place_id:ChIJr_HOwkVgLxMRr-Nb0manKWg
